task_id,length,deadline,vm_id,start_time,finish_time,exec_time,cost
30,1309,1612,0,11.68874,13.71092,2.02218,0.04028
32,1261,1744,2,11.68874,14.10546,2.41672,0.02293
36,1543,2156,0,13.13707,15.62811,2.49104,0.04748
38,1513,1767,2,13.24707,16.01238,2.76530,0.02751
39,1686,1911,0,13.82092,16.53238,2.71146,0.05188
43,420,1156,0,16.63238,17.28147,0.64909,0.01292
41,474,583,1,16.63238,17.50147,0.86909,0.01185
42,593,1407,2,16.63238,17.72147,1.08909,0.01078
45,649,1062,2,16.63238,17.83147,1.19909,0.01180
44,841,1012,1,16.63238,18.05147,1.41909,0.02103
46,533,1285,0,17.39147,18.27147,0.88000,0.01640
40,1075,1492,0,16.63238,18.38147,1.74909,0.03308
47,792,1131,1,17.61147,19.04147,1.43000,0.01980
49,994,1365,0,18.38147,20.02588,1.64441,0.03058
48,1335,2059,2,17.83147,20.38224,2.55077,0.02427
55,656,782,2,20.48224,21.78511,1.30287,0.01193
50,948,1828,0,20.48224,22.00511,1.52287,0.02917
52,1175,2095,2,20.48224,22.73420,2.25196,0.02136
56,425,572,0,22.11511,22.84420,0.72909,0.01308
54,1393,1966,1,20.48224,22.84420,2.36196,0.03483
51,1639,2387,1,20.48224,23.22420,2.74196,0.04098
53,1867,2378,0,20.48224,23.44420,2.96196,0.05745
57,673,1335,1,22.95420,24.08224,1.12804,0.01683
59,956,1442,0,22.95420,24.43070,1.47650,0.02942
58,1980,2143,2,21.89511,25.50951,3.61441,0.03600
62,109,323,2,25.60951,25.81860,0.20909,0.00198
65,157,282,2,25.60951,25.92860,0.31909,0.00285
64,746,867,1,25.60951,26.92951,1.32000,0.01865
68,527,1364,2,25.92860,26.92951,1.00091,0.00958
63,934,1700,0,25.60951,27.14951,1.54000,0.02874
67,261,771,1,27.03951,27.47451,0.43500,0.00652
60,1226,1989,0,25.60951,27.58451,1.97500,0.03772
61,1146,1825,1,25.60951,27.58451,1.97500,0.02865
66,216,1107,0,27.25951,27.69451,0.43500,0.00665
69,1710,2116,0,27.69451,30.32643,2.63192,0.05262
70,903,1096,0,30.42643,31.83916,1.41273,0.02778
74,853,1580,1,30.42643,31.94916,1.52273,0.02133
72,1077,1358,2,30.42643,32.50007,2.07364,0.01958
75,1433,2421,2,30.42643,33.07951,2.65308,0.02605
73,1927,2821,0,30.42643,33.51335,3.08692,0.05929
71,1908,2785,1,30.42643,33.62335,3.19692,0.04770
77,965,1846,1,32.05916,33.73335,1.67420,0.02413
78,782,1330,2,32.61007,34.07797,1.46790,0.01422
76,1641,2476,0,31.94916,34.59643,2.64727,0.05049
79,949,1508,0,33.62335,35.09028,1.46692,0.02920
83,471,853,0,35.19028,35.99119,0.80091,0.01449
84,556,1379,1,35.19028,36.21119,1.02091,0.01390
85,630,795,2,35.19028,36.43119,1.24091,0.01145
82,760,1579,2,35.19028,36.65119,1.46091,0.01382
81,963,1401,1,35.19028,36.87119,1.68091,0.02408
80,1092,1821,0,35.19028,36.98119,1.79091,0.03360
87,865,1055,1,36.32119,37.87195,1.55076,0.02163
86,1522,2270,0,36.10119,38.52467,2.42348,0.04683
88,1026,1260,2,36.54119,38.52467,1.98348,0.01865
89,1212,1912,0,37.09119,38.96083,1.86964,0.03729
93,410,1039,0,39.06083,39.71000,0.64917,0.01262
92,440,906,2,39.06083,39.93000,0.86917,0.00800
96,211,549,0,39.82000,40.15000,0.33000,0.00649
91,647,1484,1,39.06083,40.15000,1.08917,0.01618
97,103,980,1,40.26000,40.54166,0.28167,0.00258
95,1146,1483,2,39.06083,41.26704,2.20621,0.02084
98,667,949,2,40.04000,41.26704,1.22705,0.01213
99,678,1066,0,40.26000,41.37704,1.11705,0.02086
94,1465,1942,1,39.06083,41.59704,2.53621,0.03663
90,1964,2645,0,39.06083,42.09627,3.03544,0.06043
101,265,865,1,42.19627,42.67263,0.47636,0.00663
105,201,1034,2,42.19627,42.67263,0.47636,0.00365
104,725,1587,1,42.19627,43.51960,1.32333,0.01813
103,949,1388,0,42.19627,43.73960,1.54333,0.02920
106,528,759,0,43.84960,44.77281,0.92321,0.01625
100,1676,2663,0,42.19627,44.88281,2.68654,0.05157
107,1572,2525,1,42.78263,45.51794,2.73530,0.03930
102,1853,2454,2,42.19627,45.62794,3.43167,0.03369
109,711,1527,0,44.88281,46.09178,1.20897,0.02188
108,1974,2865,2,42.78263,46.42178,3.63915,0.03589
113,551,1322,0,46.52178,47.48088,0.95910,0.01695
110,644,1329,0,46.52178,47.59088,1.06910,0.01982
115,653,1613,2,46.52178,47.81088,1.28910,0.01187
111,886,1446,1,46.52178,48.03088,1.50910,0.02215
114,1090,1637,1,46.52178,48.36088,1.83910,0.02725
112,1263,2207,2,46.52178,48.89178,2.37000,0.02296
119,793,1399,0,47.70088,49.00178,1.30090,0.02440
116,1316,1763,0,47.59088,49.62409,2.03321,0.04049
118,945,1483,2,47.92088,49.73409,1.81321,0.01718
117,2000,2975,1,48.14088,51.59678,3.45590,0.05000
121,437,666,1,51.69678,52.53595,0.83917,0.01093
120,794,1484,0,51.69678,52.98370,1.28692,0.02443
122,1052,1446,2,51.69678,53.64734,1.95056,0.01913
125,1009,1932,2,51.69678,53.64734,1.95056,0.01835
123,1923,2683,0,51.69678,54.75345,3.05667,0.05917
124,1763,2371,1,51.69678,54.75345,3.05667,0.04408
126,1452,1905,0,53.09370,55.44370,2.35000,0.04468
127,1719,2599,1,52.64595,55.55370,2.90776,0.04298
128,1406,2388,2,53.75734,56.36496,2.60762,0.02556
129,1429,2130,0,54.86345,57.17881,2.31536,0.04397
132,129,475,2,57.27881,57.62426,0.34545,0.00235
133,426,845,0,57.27881,58.04734,0.76853,0.01311
130,982,1390,0,57.27881,58.79699,1.51818,0.03022
134,1360,1566,1,57.27881,59.56033,2.28152,0.03400
135,1362,1535,2,57.27881,59.78033,2.50152,0.02476
136,1144,2016,0,58.15734,60.00033,1.84298,0.03520
131,1579,2377,1,57.27881,60.00033,2.72152,0.03948
138,1538,1754,2,57.73426,60.61245,2.87818,0.02796
137,602,1137,1,59.67033,60.72245,1.05212,0.01505
139,1385,1914,0,58.90699,61.04783,2.14084,0.04262
144,285,1284,1,61.14783,61.62366,0.47583,0.00712
140,698,1319,0,61.14783,62.22443,1.07660,0.02148
141,689,1508,1,61.14783,62.33443,1.18660,0.01723
145,671,1117,2,61.14783,62.44443,1.29660,0.01220
147,436,1390,1,61.73366,62.55443,0.82077,0.01090
146,966,1225,0,62.33443,63.82475,1.49032,0.02972
143,1777,2548,0,61.14783,63.93475,2.78692,0.05468
142,1628,2419,2,61.14783,64.15475,3.00692,0.02960
149,880,1780,0,63.93475,65.33783,1.40308,0.02708
148,1467,2432,2,62.55443,65.33783,2.78340,0.02667
155,510,1001,2,65.43783,66.47283,1.03500,0.00927
151,625,732,1,65.43783,66.58283,1.14500,0.01563
152,826,1546,2,65.43783,66.95552,1.51769,0.01502
154,1110,1901,1,65.43783,67.40219,1.96436,0.02775
158,558,900,2,66.58283,67.62219,1.03936,0.01015
157,615,1413,1,66.69283,67.73219,1.03936,0.01537
150,1693,2352,0,65.43783,68.05296,2.61513,0.05209
153,1830,2787,0,65.43783,68.27296,2.83513,0.05631
156,170,791,0,68.16296,68.49296,0.33000,0.00523
159,560,662,0,68.38296,69.24706,0.86410,0.01723
162,569,940,2,69.34706,70.49342,1.14636,0.01035
165,788,1172,2,69.34706,70.78524,1.43818,0.01433
160,989,1690,0,69.34706,70.89524,1.54818,0.03043
163,965,1216,0,69.34706,70.89524,1.54818,0.02969
164,1494,1703,1,69.34706,71.95206,2.60500,0.03735
168,921,1430,2,70.60342,72.28570,1.68227,0.01675
166,932,1857,0,71.00524,72.50570,1.50045,0.02868
161,1865,2534,1,69.34706,72.50570,3.15864,0.04663
169,1315,1461,0,71.00524,73.14039,2.13515,0.04046
167,864,1036,1,72.06206,73.62039,1.55833,0.02160
175,152,944,2,73.72039,74.10675,0.38636,0.00276
172,903,1078,2,73.72039,75.44675,1.72636,0.01642
174,1105,1354,1,73.72039,75.66675,1.94636,0.02762
178,773,1688,2,74.21675,75.66675,1.45000,0.01405
171,1522,1820,1,73.72039,76.27372,2.55333,0.03805
170,1815,2196,0,73.72039,76.52834,2.80795,0.05585
173,1880,2672,0,73.72039,76.63834,2.91795,0.05785
177,648,852,1,75.77675,76.86334,1.08659,0.01620
179,469,601,0,76.74834,77.47270,0.72436,0.01443
176,670,1287,0,76.63834,77.69270,1.05436,0.02062
180,136,859,0,77.79270,78.00732,0.21462,0.00418
183,603,780,0,77.79270,78.74103,0.94833,0.01855
185,926,1269,2,77.79270,79.59452,1.80182,0.01684
184,1138,1635,1,77.79270,79.70452,1.91182,0.02845
187,219,1206,1,79.81452,80.18103,0.36652,0.00548
186,1634,2433,0,78.11732,80.64026,2.52295,0.05028
181,1782,2143,1,77.79270,80.86026,3.06756,0.04455
182,1619,2159,2,77.79270,80.86026,3.06756,0.02944
189,1607,2205,0,78.85103,81.44257,2.59154,0.04945
188,935,1424,2,79.70452,81.44257,1.73805,0.01700
193,502,1497,0,81.54257,82.42607,0.88350,0.01545
192,619,784,2,81.54257,82.75607,1.21350,0.01125
190,830,1772,0,81.54257,82.86607,1.32350,0.02554
199,214,456,0,82.97607,83.32166,0.34559,0.00658
191,1116,1759,1,81.54257,83.43166,1.88909,0.02790
198,483,1064,2,82.86607,83.76166,0.89559,0.00878
196,849,1076,0,82.53607,83.87166,1.33559,0.02612
195,1408,1933,2,81.54257,84.22802,2.68545,0.02560
197,415,610,1,83.54166,84.33802,0.79636,0.01037
194,1831,2064,1,81.54257,84.72090,3.17833,0.04577
